City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
284,Gushikawa,JP,2021-09-27 14:46:55,26.3544,127.8686,79.83,83,1,6.91
285,Nizhniy Tsasuchey,RU,2021-09-27 14:46:55,50.5167,115.1333,45.61,49,100,6.64
286,Ngunguru,NZ,2021-09-27 14:46:55,-35.6167,174.5,45.16,83,75,8.23
287,Richards Bay,ZA,2021-09-27 14:46:56,-28.783,32.0377,81.82,48,0,16.26
288,Sao Filipe,CV,2021-09-27 14:41:39,14.8961,-24.4956,80.87,79,51,13.94
289,Sao Joao Da Barra,BR,2021-09-27 14:46:56,-21.6403,-41.0511,80.69,74,42,16.89
290,Omsukchan,RU,2021-09-27 14:46:57,62.5333,155.8,29.68,90,100,2.35
291,Nome,US,2021-09-27 14:43:52,64.5011,-165.4064,28.47,86,1,0.0
292,Rocha,UY,2021-09-27 14:43:26,-34.4833,-54.3333,69.42,64,9,5.93
293,Mogadishu,SO,2021-09-27 14:36:48,2.0371,45.3438,82.27,83,20,19.57
294,Huambo,AO,2021-09-27 14:46:58,-12.7761,15.7392,73.2,49,75,6.91
295,Rawson,AR,2021-09-27 14:42:18,-43.3002,-65.1023,59.18,28,0,15.93
296,Santiago De Cao,PE,2021-09-27 14:46:59,-7.9589,-79.2392,60.93,82,90,8.05
297,Husavik,IS,2021-09-27 14:46:59,66.0449,-17.3389,44.51,81,7,7.85
298,Kaputa,ZM,2021-09-27 14:47:00,-8.4689,29.6619,83.68,41,99,3.85
299,Araguaina,BR,2021-09-27 14:47:01,-7.1911,-48.2072,97.92,29,26,5.3
300,Shelburne,CA,2021-09-27 14:46:38,44.0787,-80.2041,65.75,70,100,16.58
301,Tamasane,BW,2021-09-27 14:47:01,-22.4184,27.4013,92.53,10,41,6.22
302,Asuncion Nochixtlan,MX,2021-09-27 14:47:02,17.4667,-97.2333,62.67,74,36,2.93
303,Te Karaka,NZ,2021-09-27 14:47:02,-38.4654,177.8679,46.15,99,100,2.59
304,Turayf,SA,2021-09-27 14:47:03,31.6725,38.6637,93.45,22,0,9.22
305,Khilok,RU,2021-09-27 14:47:04,51.3674,110.4676,31.17,76,75,2.55
306,Morant Bay,JM,2021-09-27 14:47:04,17.8815,-76.4093,87.62,67,8,9.06
307,San Andres,CO,2021-09-27 14:47:05,12.5847,-81.7006,86.02,74,40,16.11
308,Carnduff,CA,2021-09-27 14:47:05,49.1667,-101.8009,61.45,48,5,11.54
309,Honiara,SB,2021-09-27 14:47:06,-9.4333,159.95,77.0,90,100,5.28
310,Tatawin,TN,2021-09-27 14:47:06,32.9297,10.4518,101.28,15,15,5.86
311,Trofors,NO,2021-09-27 14:47:07,65.5333,13.4063,67.46,73,100,5.41
312,Kieta,PG,2021-09-27 14:47:07,-6.2167,155.6333,78.71,83,100,1.54
313,Genhe,CN,2021-09-27 14:47:08,50.7833,121.5167,37.18,87,22,3.13
314,Rio Grande,BR,2021-09-27 14:45:46,-32.035,-52.0986,70.95,88,74,7.02
315,Vilyuysk,RU,2021-09-27 14:47:08,63.7553,121.6247,32.95,85,77,10.94
316,Elmina,GH,2021-09-27 14:47:09,5.0898,-1.348,80.64,81,82,12.59
317,Carmen,MX,2021-09-27 14:43:17,18.6333,-91.8333,82.44,78,1,11.5
318,Mehran,IR,2021-09-27 14:47:10,33.1222,46.1646,99.88,10,0,10.76
319,Rivadavia,AR,2021-09-27 14:47:10,-33.1905,-68.4608,61.27,29,0,10.31
320,Maragogi,BR,2021-09-27 14:47:11,-9.0122,-35.2225,81.81,68,13,12.12
321,Pirovskoye,RU,2021-09-27 14:47:11,57.6267,92.2658,34.9,86,100,2.93
322,Nyimba,ZM,2021-09-27 14:47:12,-14.5566,30.8149,91.85,19,88,4.0
323,Lasa,IT,2021-09-27 14:42:50,46.6166,10.7002,73.02,55,80,3.22
324,Komsomolskiy,UZ,2021-09-27 14:42:38,40.4272,71.7189,72.32,33,0,2.3
325,Lorengau,PG,2021-09-27 14:41:30,-2.0226,147.2712,81.43,79,18,6.42
326,Cabo San Lucas,MX,2021-09-27 14:41:17,22.8909,-109.9124,84.51,73,0,7.45
327,Trairi,BR,2021-09-27 14:38:38,-3.2778,-39.2689,89.15,51,38,17.02
328,College,US,2021-09-27 14:41:02,64.8569,-147.8028,31.98,74,90,4.61
329,Magadan,RU,2021-09-27 14:47:14,59.5667,150.8,40.21,82,6,2.77
330,Puerto Del Rosario,ES,2021-09-27 14:47:14,28.5004,-13.8627,78.55,73,20,16.11
331,Buraydah,SA,2021-09-27 14:41:49,26.326,43.975,95.45,13,70,11.16
332,Nenjiang,CN,2021-09-27 14:47:15,49.1833,125.2167,49.89,62,0,3.42
333,Alofi,NU,2021-09-27 14:41:09,-19.0595,-169.9187,66.09,94,40,1.14
334,Dvinskoy,RU,2021-09-27 14:42:41,62.1535,45.1175,43.23,92,99,3.96
335,Prince Rupert,CA,2021-09-27 14:47:16,54.3161,-130.3201,53.29,81,90,5.75
336,Great Yarmouth,GB,2021-09-27 14:47:16,52.6083,1.7305,65.44,55,59,13.85
337,Yulara,AU,2021-09-27 14:42:01,-25.2406,130.9889,80.44,14,33,12.66
338,Gornopravdinsk,RU,2021-09-27 14:41:22,60.05,69.9,33.55,87,5,5.82
339,Pisco,PE,2021-09-27 14:44:07,-13.7,-76.2167,61.02,88,90,8.05
340,Esperance,AU,2021-09-27 14:41:28,-33.8667,121.9,55.24,81,93,18.77
341,Igarka,RU,2021-09-27 14:47:18,67.4667,86.5833,32.38,72,82,9.06
342,Okhotsk,RU,2021-09-27 14:47:18,59.3833,143.3,45.84,84,100,4.88
343,Songjianghe,CN,2021-09-27 14:47:19,42.1859,127.479,55.65,97,100,2.13
344,Isabela,PH,2021-09-27 14:41:41,6.7085,121.9711,79.68,81,88,2.66
345,Kiunga,PG,2021-09-27 14:43:56,-6.1219,141.2906,73.89,99,100,3.18
346,Naze,JP,2021-09-27 14:42:47,28.3667,129.4833,77.2,80,40,13.06
347,Santa Fe,AR,2021-09-27 14:47:20,-31.6333,-60.7,81.75,45,0,4.0
348,Moron,AR,2021-09-27 14:47:20,-34.6534,-58.6198,60.96,92,90,7.0
349,Andenes,NO,2021-09-27 14:41:50,69.3143,16.1194,62.47,67,0,9.22
350,Humboldt,US,2021-09-27 14:47:21,40.6665,-123.9178,55.13,90,100,4.81
351,Benjamin Hill,MX,2021-09-27 14:46:14,30.1667,-111.1,73.17,45,0,5.35
352,Vysokogornyy,RU,2021-09-27 14:47:21,50.1167,139.15,49.3,76,100,3.24
353,Papar,MY,2021-09-27 14:47:22,5.7333,115.9333,80.6,90,50,3.2
354,Dryden,CA,2021-09-27 14:44:22,49.7833,-92.7503,46.69,87,1,2.3
355,Safaga,EG,2021-09-27 14:47:22,26.7292,33.9365,87.75,46,1,15.57
356,Gondanglegi,ID,2021-09-27 14:47:23,-7.7479,112.0132,75.42,79,88,13.44
357,Letterkenny,IE,2021-09-27 14:47:23,54.95,-7.7333,58.89,63,31,13.06
358,Leeton,AU,2021-09-27 14:47:24,-34.5667,146.4,53.51,87,30,5.75
359,Laukaa,RU,2021-09-27 14:47:24,58.7372,29.8453,52.99,73,18,3.76
360,Faya,SA,2021-09-27 14:47:24,18.3851,42.4509,79.32,17,68,10.49
361,Staraya Russa,RU,2021-09-27 14:47:25,57.9944,31.3608,52.03,76,49,5.5
362,Nha Trang,VN,2021-09-27 14:47:25,12.25,109.1833,82.4,86,11,4.29
363,Kjopsvik,NO,2021-09-27 14:47:26,68.097,16.3742,64.27,76,64,9.98
364,Ahipara,NZ,2021-09-27 14:47:27,-35.1667,173.1667,49.6,72,42,8.23
365,Olafsvik,IS,2021-09-27 14:47:27,64.8945,-23.7142,38.17,70,100,28.97
366,Sinnamary,GF,2021-09-27 14:43:14,5.3833,-52.95,88.7,54,13,11.16
367,Buy,RU,2021-09-27 14:47:28,58.4786,41.53,46.17,87,100,11.25
368,Sungaipenuh,ID,2021-09-27 14:47:28,-2.0833,101.3833,66.4,97,100,1.41
369,Tome,CL,2021-09-27 14:47:29,-36.6167,-72.95,50.61,40,0,8.86
370,Monrovia,LR,2021-09-27 14:42:42,6.3005,-10.7969,82.17,88,100,15.37
371,Barkly West,ZA,2021-09-27 14:47:29,-28.5354,24.5215,92.48,10,71,17.87
372,Vestmanna,FO,2021-09-27 14:47:30,62.1564,-7.1664,49.12,100,90,6.91
373,Pindiga,NG,2021-09-27 14:47:30,9.9833,10.9333,88.9,48,4,3.87
374,Andros Town,BS,2021-09-27 14:41:21,24.7,-77.7667,82.36,63,2,11.99
375,Opuwo,NA,2021-09-27 14:47:31,-18.0607,13.84,91.44,12,37,16.17
376,Saint Anthony,US,2021-09-27 14:47:31,45.0205,-93.218,65.93,76,1,3.0
377,Anito,PH,2021-09-27 14:47:32,12.4497,125.2886,78.03,91,85,4.72
378,Namibe,AO,2021-09-27 14:42:33,-15.1961,12.1522,72.23,73,20,17.27
379,Jalu,LY,2021-09-27 14:47:32,29.0331,21.5482,88.38,20,0,8.59
380,Namatanai,PG,2021-09-27 14:43:44,-3.6667,152.4333,79.83,81,98,3.74
381,Chuka,KE,2021-09-27 14:47:33,-0.3332,37.6459,74.14,49,93,1.3
382,Tura,IN,2021-09-27 14:40:10,25.5198,90.2201,77.56,79,32,3.65
383,Goderich,CA,2021-09-27 14:41:40,43.7501,-81.7165,68.2,72,96,13.8
384,Presidencia Roque Saenz Pena,AR,2021-09-27 14:47:34,-26.7852,-60.4388,88.97,26,67,10.07
385,Ambovombe,MG,2021-09-27 14:47:34,-25.1667,46.0833,76.28,60,5,14.12
386,Sioux Lookout,CA,2021-09-27 14:42:52,50.1001,-91.917,46.78,81,20,0.0
387,Basoko,CD,2021-09-27 14:47:35,1.2391,23.616,85.17,55,48,2.26
388,Luanda,AO,2021-09-27 14:43:03,-8.8368,13.2343,80.6,61,20,10.36
389,Qaqortoq,GL,2021-09-27 14:43:06,60.7167,-46.0333,39.7,33,0,2.06
390,Yerbogachen,RU,2021-09-27 14:47:36,61.2767,108.0108,34.77,88,100,13.33
391,Poya,NC,2021-09-27 14:47:37,-21.35,165.15,65.57,78,44,6.49
392,Balkhash,KZ,2021-09-27 14:47:37,46.844,74.9804,55.26,68,16,8.66
393,Erenhot,CN,2021-09-27 14:47:37,43.6475,111.9767,67.84,36,0,22.97
394,Sibu,MY,2021-09-27 14:47:38,2.3,111.8167,75.51,100,40,1.01
395,Lagoa,PT,2021-09-27 14:42:18,39.05,-27.9833,68.11,75,100,18.34
396,Huittinen,FI,2021-09-27 14:47:38,61.1833,22.7,60.39,69,20,3.98
397,Ratnagiri,IN,2021-09-27 14:47:39,16.9833,73.3,78.46,86,98,5.59
398,Santa Vitoria Do Palmar,BR,2021-09-27 14:47:40,-33.5189,-53.3681,67.95,61,2,6.31
399,Lasem,ID,2021-09-27 14:47:40,-6.6922,111.4527,80.91,72,29,9.44
400,Usinsk,RU,2021-09-27 14:47:41,65.9939,57.5281,38.46,66,99,10.02
401,Seoni Malwa,IN,2021-09-27 14:47:41,22.45,77.4667,77.07,90,100,6.69
402,Smidovich,RU,2021-09-27 14:47:42,48.6,133.8167,60.69,97,100,9.57
403,Batie,BF,2021-09-27 14:47:42,9.8833,-2.9167,90.54,46,87,2.82
404,Cayenne,GF,2021-09-27 14:44:13,4.9333,-52.3333,89.64,72,75,1.99
405,Taoudenni,ML,2021-09-27 14:41:38,22.6783,-3.9836,111.2,5,33,15.32
406,Nemuro,JP,2021-09-27 14:47:43,43.3236,145.575,56.37,83,0,9.19
407,Siniscola,IT,2021-09-27 14:47:44,40.5719,9.6922,85.55,47,100,3.87
408,Rancho Veloz,CU,2021-09-27 14:47:44,22.8806,-80.3917,79.29,63,15,14.76
409,Natchez,US,2021-09-27 14:43:37,31.5604,-91.4032,74.64,76,40,3.44
410,Lishu,CN,2021-09-27 14:47:45,43.3047,124.3278,56.97,95,6,5.14
411,Jumla,NP,2021-09-27 14:47:45,29.2747,82.1838,60.57,93,76,0.22
412,Caravelas,BR,2021-09-27 14:42:08,-17.7125,-39.2481,80.2,62,90,9.75
413,Treinta Y Tres,UY,2021-09-27 14:47:46,-33.2333,-54.3833,70.07,62,0,6.17
414,Dubbo,AU,2021-09-27 14:42:37,-32.25,148.6167,57.33,67,75,14.97
415,Mombetsu,JP,2021-09-27 14:47:47,44.3525,143.3525,54.97,84,36,4.16
416,Kijang,KR,2021-09-27 14:43:43,35.2442,129.2139,69.53,76,84,9.01
417,Gizo,SB,2021-09-27 14:47:48,-8.103,156.8419,79.57,85,100,9.04
418,Marzuq,YE,2021-09-27 14:43:58,14.4,46.4667,85.84,20,5,4.65
419,Clyde River,CA,2021-09-27 14:43:09,70.4692,-68.5914,28.63,86,90,13.8
420,Cockburn Town,TC,2021-09-27 14:42:35,21.4612,-71.1419,82.89,71,2,3.42
421,Tessalit,ML,2021-09-27 14:42:32,20.1986,1.0114,102.45,9,0,8.25
422,Puerto Vallarta,MX,2021-09-27 14:47:35,20.6204,-105.2307,78.91,95,100,1.99
423,Lamu,KE,2021-09-27 14:43:49,-2.2717,40.902,80.82,77,65,12.82
424,Kichera,RU,2021-09-27 14:47:50,55.9375,110.0997,35.42,78,100,1.32
425,Ust-Maya,RU,2021-09-27 14:47:50,60.4167,134.5333,37.36,70,100,5.28
426,Outjo,NA,2021-09-27 14:47:50,-20.1167,16.15,92.39,8,18,11.27
427,Kirakira,SB,2021-09-27 14:47:51,-10.4544,161.9205,78.91,87,100,8.05
428,Kyren,RU,2021-09-27 14:47:51,51.6828,102.1408,32.45,91,100,2.95
429,Vila Do Maio,CV,2021-09-27 14:47:52,15.1333,-23.2167,92.19,79,78,11.97
430,Sorland,NO,2021-09-27 14:47:53,67.667,12.6934,64.47,87,0,11.5
431,Ostrovnoy,RU,2021-09-27 14:43:21,68.0531,39.5131,48.4,87,100,8.79
432,Fare,PF,2021-09-27 14:47:53,-16.7,-151.0167,78.76,77,8,18.19
433,Matamoros,MX,2021-09-27 14:47:54,25.5333,-103.25,74.1,59,98,1.07
434,Verkhnyaya Inta,RU,2021-09-27 14:47:54,65.9811,60.3094,39.07,61,100,5.35
435,Inhambane,MZ,2021-09-27 14:47:55,-23.865,35.3833,78.78,78,20,14.0
436,Avanigadda,IN,2021-09-27 14:47:55,16.0215,80.9181,80.74,90,100,1.3
437,Belawan,ID,2021-09-27 14:47:56,3.7755,98.6832,79.09,85,62,1.7
438,Kyabe,TD,2021-09-27 14:47:56,9.4515,18.9449,86.16,66,21,1.1
439,Haapiti,PF,2021-09-27 14:47:57,-17.5667,-149.8667,74.93,75,90,17.92
440,Antigonish,CA,2021-09-27 14:47:57,45.6169,-61.9986,66.13,66,0,7.0
441,Bandar-E Lengeh,IR,2021-09-27 14:43:17,26.5579,54.8807,91.51,62,12,6.91
442,San Carlos De Bariloche,AR,2021-09-27 14:47:58,-41.1456,-71.3082,42.55,45,0,10.36
443,Bayonet Point,US,2021-09-27 14:47:58,28.3267,-82.6834,85.28,66,1,1.99
444,Bouna,CI,2021-09-27 14:47:59,9.2667,-3.0,86.31,54,67,3.89
445,Balabac,PH,2021-09-27 14:43:28,7.9868,117.0645,82.33,78,20,4.97
446,Sisimiut,GL,2021-09-27 14:48:00,66.9395,-53.6735,31.37,42,0,5.23
447,Buin,CL,2021-09-27 14:46:36,-33.7333,-70.75,71.06,41,42,3.56
448,Wajir,KE,2021-09-27 14:48:01,1.7471,40.0573,94.96,26,20,10.36
449,Salinopolis,BR,2021-09-27 14:48:01,-0.6136,-47.3561,85.6,62,7,13.6
450,Fortuna Foothills,US,2021-09-27 14:48:02,32.6578,-114.4119,76.21,64,1,8.01
451,Bongandanga,CD,2021-09-27 14:48:02,1.5,21.05,83.3,60,90,0.83
452,Basco,PH,2021-09-27 14:48:03,20.4487,121.9702,84.13,77,11,15.23
453,Imbituba,BR,2021-09-27 14:48:03,-28.24,-48.6703,78.69,65,0,14.79
454,Pevek,RU,2021-09-27 14:41:29,69.7008,170.3133,25.38,58,100,9.46
455,Greenville,US,2021-09-27 14:48:04,35.6127,-77.3663,75.22,53,1,0.0
456,Blora,ID,2021-09-27 14:48:05,-6.9698,111.4186,78.98,70,87,7.02
457,Northam,GB,2021-09-27 14:48:05,51.0333,-4.2167,62.13,79,2,19.86
458,Brookhaven,US,2021-09-27 14:48:06,31.5791,-90.4407,74.8,67,24,4.0
459,Labuhan,ID,2021-09-27 14:41:29,-6.8844,112.2051,80.49,73,37,6.02
460,Gamba,GA,2021-09-27 14:44:01,-2.65,10.0,79.43,75,98,8.97
461,Boguchany,RU,2021-09-27 14:48:07,58.3814,97.4531,34.5,98,100,5.77
462,Calama,CL,2021-09-27 14:45:59,-22.4667,-68.9333,72.09,6,0,8.05
463,Westerly,US,2021-09-27 14:46:25,41.3776,-71.8273,71.37,68,90,6.91
464,Ugoofaaru,MV,2021-09-27 14:48:07,5.6667,73.0,81.3,79,100,18.97
465,Ullapool,GB,2021-09-27 14:48:08,57.8987,-5.1604,56.75,80,100,14.23
466,Anadyr,RU,2021-09-27 14:42:41,64.75,177.4833,36.1,80,40,8.01
467,Riyadh,SA,2021-09-27 14:44:57,24.6877,46.7219,93.34,7,100,12.97
468,Avera,US,2021-09-27 14:48:09,33.194,-82.5271,74.93,56,0,2.98
469,Saint George,US,2021-09-27 14:39:33,37.1041,-113.5841,74.53,53,1,1.01
470,Pochutla,MX,2021-09-27 14:48:09,15.7432,-96.4661,83.46,63,18,2.35
471,Huilong,CN,2021-09-27 14:48:10,31.8111,121.655,78.98,88,0,10.2
472,Coihaique,CL,2021-09-27 14:43:22,-45.5752,-72.0662,47.01,71,75,9.22
473,Green River,US,2021-09-27 14:46:55,41.5286,-109.4662,46.8,23,0,2.82
474,Baruun-Urt,MN,2021-09-27 14:44:02,46.6806,113.2792,51.93,30,60,4.18
475,Maridi,SS,2021-09-27 14:48:11,4.9158,29.4742,77.52,73,84,2.57
476,Manawar,IN,2021-09-27 14:48:12,22.2333,75.0833,79.0,89,100,4.47
477,Mirnyy,RU,2021-09-27 14:48:12,62.5353,113.9611,32.25,82,100,14.83
478,Bardiyah,LY,2021-09-27 14:48:13,31.7561,25.0865,78.15,61,0,19.53
479,Camacupa,AO,2021-09-27 14:48:13,-12.0167,17.4833,89.47,14,88,5.91
480,Hasaki,JP,2021-09-27 14:39:14,35.7333,140.8333,66.6,71,71,13.73
481,Olga,RU,2021-09-27 14:48:14,43.7444,135.2892,55.9,94,100,2.77
482,Maldonado,UY,2021-09-27 14:48:15,-34.6667,-54.9167,65.59,67,32,5.68
483,Overath,DE,2021-09-27 14:48:15,50.9328,7.2839,70.52,71,20,11.5
484,Yozgat,TR,2021-09-27 14:48:16,39.5833,35.3333,64.98,38,6,11.14
485,Saint-Georges,GD,2021-09-27 14:48:17,12.0564,-61.7485,82.08,83,40,8.05
486,Kurgunta,IN,2021-09-27 14:48:17,17.2,77.35,72.73,96,100,12.86
487,Xining,CN,2021-09-27 14:48:17,36.6167,101.7667,55.22,65,96,0.4
488,Korla,CN,2021-09-27 14:48:18,41.7597,86.1469,70.2,23,0,1.14
489,Narathiwat,TH,2021-09-27 14:48:18,6.3333,101.75,80.38,91,97,1.57
490,Kochubey,RU,2021-09-27 14:48:19,44.3861,46.5825,61.3,50,73,9.93
491,Tuy Hoa,VN,2021-09-27 14:47:54,13.0833,109.3,78.1,86,12,3.98
492,Kalabo,ZM,2021-09-27 14:48:20,-14.97,22.6814,95.76,7,47,3.56
493,Les Cayes,HT,2021-09-27 14:48:20,18.2,-73.75,87.1,63,7,7.96
494,La Asuncion,VE,2021-09-27 14:48:21,11.0333,-63.8628,87.53,66,6,10.36
495,Ewa Beach,US,2021-09-27 14:48:21,21.3156,-158.0072,76.98,74,20,4.0
496,Dickinson,US,2021-09-27 14:48:22,29.4608,-95.0513,83.19,85,40,1.99
497,Vila Franca Do Campo,PT,2021-09-27 14:41:03,37.7167,-25.4333,72.01,85,87,11.39
498,Sarangani,PH,2021-09-27 14:48:22,5.4033,125.4636,84.04,74,72,9.46
499,Sakakah,SA,2021-09-27 14:43:28,29.9697,40.2064,99.97,18,0,8.68
500,Springbok,ZA,2021-09-27 14:48:23,-29.6643,17.8865,57.16,63,12,17.47
501,Sai Buri,TH,2021-09-27 14:48:23,6.7013,101.6168,75.81,85,85,1.28
502,Makhinjauri,GE,2021-09-27 14:48:24,41.6739,41.694,67.86,73,0,0.0
503,Esso,RU,2021-09-27 14:48:24,55.9333,158.7,38.43,90,75,3.87
504,Killybegs,IE,2021-09-27 14:48:25,54.6333,-8.45,56.91,63,8,16.58
505,Isangel,VU,2021-09-27 14:43:03,-19.55,169.2667,69.78,80,62,8.59
506,Grand Gaube,MU,2021-09-27 14:48:26,-20.0064,57.6608,73.8,67,0,8.01
507,Brigham City,US,2021-09-27 14:45:40,41.5102,-112.0155,71.8,18,0,2.48
508,Strezhevoy,RU,2021-09-27 14:48:26,60.7333,77.5889,40.98,85,15,6.58
509,Vanavara,RU,2021-09-27 14:48:27,60.34,102.2797,33.49,98,100,10.49
510,Hopelchen,MX,2021-09-27 14:48:27,19.7667,-89.85,86.14,56,16,3.67
511,Tezu,IN,2021-09-27 14:48:28,27.9167,96.1667,74.97,91,24,5.82
512,Curuca,BR,2021-09-27 14:48:28,-0.7289,-47.8481,90.46,48,9,10.18
513,Turangi,NZ,2021-09-27 14:48:29,-39.0,175.9333,39.87,99,100,2.1
514,Beipiao,CN,2021-09-27 14:48:29,41.7919,120.7792,59.29,83,96,3.78
515,Chichihualco,MX,2021-09-27 14:48:30,17.6833,-99.65,69.6,83,98,2.73
516,Aykhal,RU,2021-09-27 14:48:30,66.0,111.5,30.79,96,100,19.19
517,Dolinsk,RU,2021-09-27 14:48:31,47.35,142.8,51.66,95,100,7.78
518,Meulaboh,ID,2021-09-27 14:48:31,4.1363,96.1285,76.77,87,98,5.21
519,Antsohihy,MG,2021-09-27 14:48:32,-14.8796,47.9875,82.18,43,78,11.79
520,Meadow Lake,US,2021-09-27 14:48:32,34.8014,-106.5436,64.72,78,53,8.88
521,Nalut,LY,2021-09-27 14:48:33,30.3333,10.85,93.69,14,0,7.52
522,Krasnoselkup,RU,2021-09-27 14:48:33,65.7,82.4667,35.11,85,57,9.46
523,Gewane,ET,2021-09-27 14:48:34,10.1664,40.6453,97.07,17,82,9.73
524,Hami,CN,2021-09-27 14:41:28,42.8,93.45,68.59,17,0,6.06
525,Yilan,TW,2021-09-27 14:42:36,24.757,121.753,81.09,99,10,1.99
526,Bara,NG,2021-09-27 14:48:35,10.3744,10.7288,91.18,41,2,3.27
527,Ariquemes,BR,2021-09-27 14:48:35,-9.9133,-63.0408,97.14,36,0,3.56
528,Tigre,AR,2021-09-27 14:48:36,-34.426,-58.5796,61.21,87,100,4.0
529,Kupino,RU,2021-09-27 14:48:36,54.3663,77.2981,41.95,62,100,13.98
530,Kisanga,TZ,2021-09-27 14:48:37,-7.4362,37.7034,89.89,30,3,4.68
531,Huarmey,PE,2021-09-27 14:48:37,-10.0681,-78.1522,66.76,76,65,7.27
532,Atar,MR,2021-09-27 14:43:12,20.5169,-13.0499,107.31,8,2,16.53
533,Nantucket,US,2021-09-27 14:43:43,41.2835,-70.0995,71.96,70,1,13.8
534,Chizhou,CN,2021-09-27 14:48:38,30.6578,117.4831,76.59,84,91,4.16
535,Pemangkat,ID,2021-09-27 14:48:39,1.1667,108.9667,77.85,86,87,5.19
536,Cururupu,BR,2021-09-27 14:48:39,-1.8283,-44.8683,86.32,62,59,8.81
537,Vestmannaeyjar,IS,2021-09-27 14:48:40,63.4427,-20.2734,43.79,56,0,23.02
538,Tomatlan,MX,2021-09-27 14:46:09,19.9333,-105.25,80.33,79,100,1.45
539,Narsaq,GL,2021-09-27 14:41:59,60.9167,-46.05,39.42,30,0,1.83
540,Nioro,GM,2021-09-27 14:48:41,13.35,-15.75,91.29,57,97,3.91
541,Thinadhoo,MV,2021-09-27 14:48:41,0.5333,72.9333,83.41,75,100,18.16
542,Rio Tercero,AR,2021-09-27 14:48:42,-32.173,-64.1141,71.31,41,0,7.25
543,Khor,RU,2021-09-27 14:48:42,47.8861,134.9464,59.2,96,100,7.0
544,Makaha,US,2021-09-27 14:48:43,21.4694,-158.2175,76.95,83,90,5.75
545,Barcelona,ES,2021-09-27 14:48:43,41.3888,2.159,91.18,56,20,1.01
546,Katangli,RU,2021-09-27 14:48:44,51.7102,143.2326,49.37,92,100,10.47
547,Kloulklubed,PW,2021-09-27 14:44:06,7.0419,134.2556,77.5,77,67,7.96
548,Pathein,MM,2021-09-27 14:48:45,16.7833,94.7333,75.07,96,100,4.52
549,Capitan Bado,PY,2021-09-27 14:48:45,-23.2667,-55.5333,92.61,28,36,11.34
550,Biak,ID,2021-09-27 14:48:45,-0.9131,122.8766,75.99,82,99,5.88
551,Otofuke,JP,2021-09-27 14:48:46,42.9917,143.2003,49.08,93,9,2.44
552,Srandakan,ID,2021-09-27 14:48:46,-7.9386,110.2506,76.48,80,26,10.58
553,Frontera,MX,2021-09-27 14:48:47,26.9333,-101.45,78.94,63,66,2.13
554,Vulcan,RO,2021-09-27 14:48:47,45.3833,23.2667,66.67,56,100,2.57
555,Jijiga,ET,2021-09-27 14:48:48,9.35,42.8,70.27,59,100,6.08
556,Port Macquarie,AU,2021-09-27 14:48:48,-31.4333,152.9167,54.9,65,88,6.58
557,Cambridge,CA,2021-09-27 14:44:34,43.3601,-80.3127,69.78,67,1,5.01
558,Kysyl-Syr,RU,2021-09-27 14:48:49,63.8986,122.7617,33.06,85,77,8.84
559,Shu,KZ,2021-09-27 14:48:49,43.5983,73.7614,56.23,39,4,2.53
560,Aksay,RU,2021-09-27 14:48:50,47.26,39.87,57.47,41,98,11.01
561,Buloh Kasap,MY,2021-09-27 14:48:50,2.5536,102.764,78.71,95,73,1.23
562,Muravlenko,RU,2021-09-27 14:48:51,63.7898,74.523,35.08,84,6,8.63
563,Kurud,IN,2021-09-27 14:48:52,20.8322,81.7214,75.16,90,100,10.27
564,Smithers,CA,2021-09-27 14:45:08,54.7804,-127.1743,48.52,87,75,6.91
565,Sinaia,RO,2021-09-27 14:48:52,45.35,25.55,73.6,56,27,4.23
566,Fagersta,SE,2021-09-27 14:48:53,60.0042,15.7932,61.39,57,43,11.05
567,Jacmel,HT,2021-09-27 14:48:53,18.2342,-72.5347,85.84,69,99,3.38
568,Kastamonu,TR,2021-09-27 14:48:53,41.5,33.6667,68.02,63,0,9.13
569,Arman,RU,2021-09-27 14:48:54,59.7,150.1667,39.13,83,3,2.26
570,Fairbanks,US,2021-09-27 14:41:14,64.8378,-147.7164,32.0,74,90,0.0
571,Shalinskoye,RU,2021-09-27 14:48:54,55.7228,93.7594,34.03,93,96,5.57
572,Wuzhou,CN,2021-09-27 14:48:55,23.4833,111.3167,80.89,73,20,1.05
573,Port Hedland,AU,2021-09-27 14:48:55,-20.3167,118.5667,69.85,78,44,10.36
574,Kirkwall,GB,2021-09-27 14:48:56,58.9848,-2.9587,48.96,91,75,11.5
575,Mecca,SA,2021-09-27 14:48:56,21.4267,39.8261,94.75,33,67,12.46
576,Tumbotino,RU,2021-09-27 14:48:57,55.9993,43.0236,46.29,91,100,12.8
577,Muisne,EC,2021-09-27 14:48:57,0.6,-80.0333,78.91,84,100,12.73
578,Kindu,CD,2021-09-27 14:40:50,-2.95,25.95,91.85,39,48,1.54
579,Luderitz,NA,2021-09-27 14:42:52,-26.6481,15.1594,63.57,69,0,29.64
